Country,Code,Income,Year,Sex,Age,Exposure,Deaths,Rate,bsn,bsn_lp,bsn_up,psc,up,lp,Source_dts,pop_yng,pop_in,fit_in,inc_in
Antigua & Barbuda,ATG,High,2018,f,15-19,3374,1,29.6,0.8668659626100816,0,6,1.1535808800117837,Inf,0.16666666666666666,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2019,f,15-19,3334,0,0,0.6743555727473993,0,8,0,NA,0,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2020,f,15-19,3260,1,30.7,0.5191076608647643,0,11,1.9263826666208952,Inf,0.09090909090909091,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2021,f,15-19,3176,1,31.5,0.39814091903567067,0,19,2.5116735110324266,Inf,0.05263157894736842,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2015,m,15-19,3632,1,27.5,2.022839093605796,0,10,0.49435469344101807,Inf,0.1,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2016,m,15-19,3593,4,111.3,1.7926046264407007,0,8,2.231389979140121,Inf,0.5,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2017,m,15-19,3520,1,28.4,1.5731920987462438,0,7,0.6356502812319935,Inf,0.14285714285714285,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2018,m,15-19,3458,0,0,1.3844455487670908,0,7,0,NA,0,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2019,m,15-19,3421,2,58.5,1.226918632445443,0,8,1.630099948856171,Inf,0.25,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2020,m,15-19,3346,2,59.8,1.0749800924491328,0,12,1.8604995702231,Inf,0.16666666666666666,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2021,m,15-19,3260,1,30.7,0.9382182627478166,0,17,1.0658500689074624,Inf,0.058823529411764705,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2015,t,15-19,7200,3,41.7,3.8890978547482757,0,10,0.7713871216527096,Inf,0.3,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2016,t,15-19,7110,4,56.3,3.2587492638517364,0,8,1.2274647958867904,Inf,0.5,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2017,t,15-19,6959,4,57.5,2.706407279456034,0,7,1.4779741505882913,Inf,0.5714285714285714,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2018,t,15-19,6832,1,14.6,2.2545462306429385,0,6,0.443548234411155,Inf,0.16666666666666666,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2019,t,15-19,6754,2,29.6,1.8911993714457083,0,6,1.057529962306999,Inf,0.3333333333333333,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2020,t,15-19,6606,3,45.4,1.5695667826465438,0,6,1.9113554346133104,Inf,0.5,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2021,t,15-19,6435,2,31.1,1.2973428180070599,0,6,1.5416125732073975,Inf,0.3333333333333333,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2015,f,20-24,3669,1,27.3,1.045477596082419,0,5,0.9565006497960059,Inf,0.2,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2016,f,20-24,3683,2,54.3,1.273965200264283,0,5,1.5699015951025206,Inf,0.4,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2017,f,20-24,3709,0,0,1.5574047920103515,0,5,0,NA,0,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2018,f,20-24,3691,3,81.3,1.8813844308566006,0,6,1.594570440148742,Inf,0.5,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2019,f,20-24,3623,2,55.2,2.2417679807862783,0,8,0.8921529869021144,Inf,0.25,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2020,f,20-24,3564,1,28.1,2.677002953921791,0,13,0.3735520719299195,Inf,0.07692307692307693,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2021,f,20-24,3512,1,28.5,3.2022445081975146,0,22.024999999999977,0.31228096338055145,Inf,0.045402951191827516,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2015,m,20-24,3614,5,138.4,5.645431904453837,1,16,0.8856718289446308,5,0.3125,unicef_ccs,92664,0,1,0
Antigua & Barbuda,ATG,High,2016,m,20-24,3670,5,136.3,4.970377516525653,1,13,1.0059598055431116,5,0.38461538461538464,unicef_ccs,92664,0,1,0
Antigua & Barbuda,ATG,High,2017,m,20-24,3715,4,107.7,4.362108027768974,0,11,0.9169878358207061,Inf,0.36363636363636365,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2018,m,20-24,3716,7,188.4,3.7829237770692465,0,11,1.8504205774463494,Inf,0.6363636363636364,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2019,m,20-24,3670,1,27.2,3.239158774182099,0,11,0.3087221311812676,Inf,0.09090909090909091,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2020,m,20-24,3626,2,55.1,2.7746503229136628,0,12.024999999999977,0.72081155001175,Inf,0.16632016632016663,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2021,m,20-24,3584,4,111.6,2.377731146025735,0,16,1.6822759825835696,Inf,0.25,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2015,t,20-24,7282,6,82.4,6.570512411265163,1,18,0.9131707885846136,6,0.3333333333333333,unicef_ccs,92664,0,1,0
Antigua & Barbuda,ATG,High,2016,t,20-24,7352,7,95.2,6.30103233368558,1,15,1.1109290715074909,7,0.4666666666666667,unicef_ccs,92664,0,1,0
Antigua & Barbuda,ATG,High,2017,t,20-24,7424,4,53.9,6.043684956303584,1,14,0.6618478674716468,4,0.2857142857142857,unicef_ccs,92664,0,1,0
Antigua & Barbuda,ATG,High,2018,t,20-24,7407,10,135,5.727483455262885,1,15,1.7459675052943495,10,0.6666666666666666,unicef_ccs,92664,0,1,0
Antigua & Barbuda,ATG,High,2019,t,20-24,7294,3,41.1,5.35728686578716,0,17,0.5599849467010392,Inf,0.17647058823529413,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2020,t,20-24,7191,3,41.7,5.016791781415746,0,17,0.5979917307138858,Inf,0.17647058823529413,unicef_ccs,92664,0,0,0
Antigua & Barbuda,ATG,High,2021,t,20-24,7095,5,70.5,4.701612493737545,0,21,1.0634649296725116,Inf,0.23809523809523808,unicef_ccs,92664,0,0,0
Argentina,ARG,Upper-mid,2015,t,Stillbirths,761556,3772,495.3,3884.1255591954546,3511.925,4289.1,0.971132354635137,1.0740548274806552,0.8794385768576157,unicef_ccd,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,t,Stillbirths,723588,3763,520,3689.169398373917,3340,4065.0249999999996,1.0200127979101814,1.1266467065868264,0.9257015639510213,unicef_ccd,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,t,Stillbirths,703320,3620,514.7,3584.561485607868,3270.9500000000003,3898.0499999999997,1.0098864294933756,1.1067121172747978,0.9286694629365966,unicef_ccd,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,t,Stillbirths,683413,3638,532.3,3481.8665968811442,3159.95,3859.075,1.0448418682262872,1.1512840393044195,0.9427129558249062,unicef_ccd,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,t,Stillbirths,620316,3006,484.6,3159.2769599423036,2817.8999999999996,3539.025,0.9514835318695507,1.06675183647397,0.8493864835653887,unicef_ccd,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,t,Stillbirths,510932,2594,507.7,2601.2592999052376,2256.975,2977.1,0.9972093132332089,1.1493259783559855,0.8713177253031474,unicef_ccd,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,t,Neonatal,770040,5059,657,5066.902670363511,4774.8499999999995,5390.05,0.9984403350769427,1.059509722818518,0.9385812747562639,unicef_ann,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,t,Neonatal,728035,4716,647.8,4705.526815052897,4445,4978.125,1.0022257199584113,1.0609673790776153,0.9473446327683616,unicef_ann,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,t,Neonatal,704609,4550,645.7,4473.329593293262,4243.924999999999,4708.025,1.0171394495102009,1.0721207372891841,0.9664349700776865,unicef_ann,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,t,Neonatal,685394,4121,601.3,4274.1496868009535,4043.975,4531.05,0.9641683848195826,1.0190468536526562,0.9095022125114487,unicef_ann,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,t,Neonatal,625441,3905,624.4,3831.091234489483,3576,4070.05,1.0192918312268713,1.0920022371364653,0.9594476726330143,unicef_ann,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,t,Neonatal,533299,3303,619.4,3208.733392744551,2959,3468,1.0293781363913252,1.1162554917201757,0.9524221453287197,unicef_ann,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,t,Neonatal,529794,3029,571.7,3131.0976895393865,2866.925,3407.15,0.9673923653418792,1.0565326961814487,0.8890128112938966,unicef_ann,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,t,Infant,770040,7423,964,7475.526292625048,7028.95,7927,0.9929735659311549,1.0560610048442514,0.936419830957487,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,t,Infant,728035,7076,971.9,6942.605897239858,6534.95,7341.05,1.0192138376763076,1.0827932883954736,0.9638948106878443,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,t,Infant,704609,6617,939.1,6600.247286130348,6230.9749999999995,6953.1500000000005,1.0025381948801912,1.0619525836646753,0.9516550052853742,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,t,Infant,685394,6083,887.5,6306.582565519002,5936.925,6681.0250000000005,0.9645477462324158,1.024604488013576,0.9104890342425002,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,t,Infant,625441,5779,924,5653.037958485667,5275.9000000000005,6050.049999999999,1.0222821856918993,1.0953581379480277,0.9551987173659723,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,t,Infant,533299,4710,883.2,4734.870332176329,4363,5140.049999999999,0.9947474100806268,1.0795324318129726,0.9163334987013746,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,t,Infant,529794,4404,831.3,4620.469659636629,4204.95,5049,0.9531498580052026,1.0473370670281454,0.8722519310754605,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,f,1-4,1424812,566,39.7,576.2962000215628,520.975,633,0.982133840165565,1.0864244925380295,0.8941548183254344,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,f,1-4,1432318,586,40.9,568.319637019347,521.975,624,1.0311098927944506,1.1226591311844436,0.9391025641025641,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,f,1-4,1434221,544,37.9,558.2571713074612,512,606,0.9744612840815455,1.0625,0.8976897689768977,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,f,1-4,1425570,561,39.4,544.3419462407226,500.975,595.025,1.0306021865011865,1.1198163581017015,0.9428175286752658,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,f,1-4,1400984,515,36.8,524.785045410885,474,576.05,0.9813541839721753,1.0864978902953586,0.8940196163527472,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,f,1-4,1362820,396,29.1,500.7855563403472,445.975,560.025,0.7907576306591155,0.8879421492236111,0.7071112896745682,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,f,1-4,1318766,408,30.9,475.3856398312357,420,537,0.8582505776675166,0.9714285714285714,0.7597765363128491,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,m,1-4,1508742,697,46.2,714.2594701660151,641,788,0.9758358539341403,1.0873634945397816,0.8845177664974619,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,m,1-4,1515544,743,49,701.2721182229359,638,772.05,1.0595031239553698,1.164576802507837,0.9623729033093712,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,m,1-4,1515798,660,43.5,685.5456004099725,627,749.025,0.9627368326852428,1.0526315789473684,0.8811454891358766,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,m,1-4,1504476,660,43.9,665.0545638476362,601,735.025,0.9923997757140507,1.098169717138103,0.8979286418829292,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,m,1-4,1476325,644,43.6,637.8682473535765,571,712.025,1.0096128827102826,1.12784588441331,0.9044626242056107,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,m,1-4,1434260,450,31.4,605.6948651732702,526,690.025,0.7429483488707952,0.8555133079847909,0.6521502844099851,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,m,1-4,1386431,464,33.5,572.2703714572654,491.95000000000005,667,0.8108055617459998,0.9431852830572212,0.6956521739130435,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,t,1-4,2933554,1265,43.1,1294.1868279033367,1191,1411.025,0.9774477476713148,1.0621326616288833,0.8965114012862989,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,t,1-4,2947862,1333,45.2,1272.3760769587632,1179.975,1368.05,1.0476462298679337,1.1296849509523508,0.9743795913892036,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,t,1-4,2950019,1208,40.9,1245.7721484297217,1153,1338.025,0.9696797295738767,1.0477016478751084,0.902823190897031,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,t,1-4,2930045,1221,41.7,1210.5801606510536,1115,1307.025,1.0086073105174156,1.095067264573991,0.9341825902335456,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,t,1-4,2877310,1159,40.3,1163.084786057188,1063.975,1278.025,0.9964879722388638,1.0893113090063207,0.9068680190137125,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,t,1-4,2797080,845,30.2,1106.2035951676392,1004.95,1232.05,0.7638738507914041,0.840837852629484,0.6858487886043586,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,t,1-4,2705196,872,32.2,1046.7292784327342,929.9000000000001,1191.075,0.83307118465783625,0.9377352403484245,0.7321117477908612,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,f,0-4,1799243,3797,211,3824.4800198341236,3629.9750000000004,4009,0.9928147043018634,1.0460127135861816,0.9471189822898478,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,f,0-4,1786574,3639,203.7,3619.2745377603383,3444,3807.025,1.0054501149426118,1.0566202090592334,0.9558644873621791,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,f,0-4,1777410,3503,197.1,3431.674445966707,3276.975,3595.025,1.020784475671089,1.06897367236552,0.974402125159074,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,f,0-4,1759657,3146,178.8,3237.9074154466757,3083.925,3400,0.9716151811481006,1.0201285699230687,0.9252941176470588,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,f,0-4,1705919,3020,177,2991.6635809911795,2817.95,3156,1.0094717932821284,1.0717010592806828,0.9569074778200254,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,f,0-4,1622874,2529,155.8,2712.4209758965176,2539.95,2910,0.9323773936544298,0.9956888915136125,0.8690721649484536,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,f,0-4,1577138,2327,147.5,2512.233086476355,2333.9500000000003,2719,0.9262675555570515,0.9970222155573168,0.855829349025377,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,m,0-4,1904351,4875,256,4892.830036708628,4667.925,5100.0250000000005,0.9963558847180758,1.0443612525908192,0.9558776672663368,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,m,0-4,1889324,4745,251.1,4646.508588472372,4447,4834.025,1.021196864194328,1.0670114684056669,0.9815836699230973,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,m,0-4,1877218,4318,230,4419.185011603499,4239.85,4605.05,0.9771032415846322,1.018432255858108,0.9376662576953562,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,m,0-4,1855782,4160,224.2,4181.7840645429815,3993.95,4369,0.9947907246747418,1.0415753827664342,0.9521629663538567,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,m,0-4,1796832,3918,218.1,3875.692298673143,3682.9,4069.0249999999996,1.010916166214057,1.0638355643650383,0.9628842290229233,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,m,0-4,1707505,3027,177.3,3525.420876344967,3320.95,3733.0249999999996,0.8586208870296042,0.9114861711257322,0.8108705406473303,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,m,0-4,1657853,2949,177.9,3276.439692938461,3056,3519.175,0.9000623470518396,0.9649869109947644,0.837980492587041,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,t,0-4,3703594,8688,234.6,8738.402225076967,8437.975,9041.225,0.9942321005855824,1.0296309244812885,0.960931732149128,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,t,0-4,3675898,8409,228.8,8279.889796321746,8035,8550.075,1.0155932273078816,1.0465463596764157,0.9835001447355725,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,t,0-4,3654628,7825,214.1,7858.80887439651,7604.9,8108.05,0.9956979645469357,1.028941866428224,0.9650902498134569,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,t,0-4,3615439,7304,202,7422.103961931655,7182.9749999999995,7675.025,0.9840875360224788,1.0168488683310188,0.9516581379213749,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,t,0-4,3502750,6938,198.1,6864.795142272237,6611.9749999999995,7160.025,1.0106638080540786,1.0493082626597954,0.9689910300592527,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,t,0-4,3330380,5555,166.8,6231.0993362749105,5952.925,6529.125,0.8914959785123411,0.9331547096595371,0.8508031321195413,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,t,0-4,3234990,5276,163.1,5778.249264345295,5482.925,6094.0250000000005,0.9130793357350598,0.9622601075156052,0.8657660577368815,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,f,5-9,1721520,292,17,305.53761271437793,254,361,0.9556924838349341,1.1496062992125984,0.8088642659279779,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,f,5-9,1731839,294,17,295.77046942189173,250.97500000000002,343,0.9940140426278787,1.1714314174718596,0.8571428571428571,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,f,5-9,1744412,317,18.2,286.6758094190936,244,332,1.105778686532198,1.2991803278688525,0.9548192771084337,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,f,5-9,1759136,277,15.7,278.18652204025165,236,329,0.9957347968134849,1.173728813559322,0.8419452887537994,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,f,5-9,1773202,256,14.4,269.82958640542336,222.97500000000002,321.04999999999995,0.9487469606663363,1.1481107747505324,0.7973835851113534,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,f,5-9,1783958,237,13.3,261.2225516644462,207,322.025,0.9072723564251783,1.144927536231884,0.7359677043707787,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,f,5-9,1788190,244,13.6,251.9616191042634,194.97500000000002,322.025,0.9684014607757826,1.2514424926272598,0.7577051471159072,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,m,5-9,1822421,391,21.5,411.6561610369843,330,512,0.9498218100636455,1.1848484848484848,0.763671875,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,m,5-9,1834026,399,21.8,390.5017786947454,314.975,465.025,1.0217623113873129,1.266767203746329,0.8580183861082737,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,m,5-9,1847292,415,22.5,370.75302017069544,294,445,1.1193435452229983,1.41156462585034,0.9325842696629213,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,m,5-9,1862562,321,17.2,352.36397943999026,281,425,0.9109898250955253,1.1423487544483986,0.7552941176470588,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,m,5-9,1877050,334,17.8,334.7250606669726,262,419.025,0.9978338620193904,1.2748091603053435,0.7970884792076846,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,m,5-9,1887576,275,14.6,317.28420613399754,235,407.025,0.8667308195096866,1.1702127659574468,0.6756341748049874,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,m,5-9,1890458,346,18.3,299.53160966554475,217,411.025,1.1551368497847074,1.5944700460829493,0.8417979441639803,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,t,5-9,3543940,684,19.3,716.7405181756062,596,840,0.9543202632677388,1.1476510067114094,0.8142857142857143,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,t,5-9,3565866,692,19.4,685.7985223476453,571,805.025,1.009042710723735,1.2119089316987741,0.8596006335206982,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,t,5-9,3591703,729,20.3,656.8827748190753,553,763.0999999999999,1.1097870547766882,1.318264014466546,0.9553138513956232,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,t,5-9,3621698,598,16.5,629.8768106235515,527.9250000000001,739,0.9493919920754111,1.1327366576691764,0.8092016238159675,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,t,5-9,3650252,590,16.2,603.7013740375934,497.95000000000005,726,0.9773043848716829,1.1848579174615925,0.8126721763085399,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,t,5-9,3671534,513,14,577.4345972634052,454.95000000000005,713.0749999999999,0.8884123023303843,1.1275964391691393,0.7194194159099675,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,t,5-9,3678648,590,16,550.1731737651645,419.975,697.0749999999999,1.0723896186400306,1.4048455265194355,0.8463938600581,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,f,10-14,1695142,322,19,338.0022660034309,288,394.025,0.9526563351404618,1.1180555555555556,0.8172070300107862,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,f,10-14,1696864,361,21.3,342.4090610816223,290.95000000000005,397.025,1.054294529647234,1.2407630177006357,0.9092626408916316,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,f,10-14,1700268,363,21.3,347.2164395856693,301,396,1.04545741104069,1.2059800664451827,0.9166666666666666,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,f,10-14,1704838,329,19.3,352.33087357145297,305,403,0.9337813534903819,1.0786885245901638,0.8163771712158809,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,f,10-14,1711910,363,21.2,358.0413597583281,306,417,1.0138493503795731,1.1862745098039216,0.8705035971223022,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,f,10-14,1720790,278,16.2,364.2208704267229,304,427,0.7632731196163852,0.9144736842105263,0.6510538641686182,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,f,10-14,1731010,365,21.1,370.7841974177155,301,454,0.9844000972587319,1.212624584717608,0.8039647577092511,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,m,10-14,1781860,516,29,500.18579139856865,415.975,581.025,1.0316166689925623,1.2404591622092673,0.8880857105976507,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,m,10-14,1786017,461,25.8,480.32277292805634,402.975,558,0.959771274615475,1.1439915627520316,0.8261648745519713,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,m,10-14,1792768,479,26.7,461.9143968803237,390.975,534,1.0369886784977238,1.2251422725238186,0.897003745318352,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,m,10-14,1800550,405,22.5,444.4597218636585,372,518.025,0.9112186775931002,1.0887096774193548,0.7818155494425945,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,m,10-14,1810280,454,25.1,428.11731693376595,355,508.04999999999995,1.0604569870044251,1.2788732394366198,0.8936128333825412,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,m,10-14,1821220,392,21.5,412.63804763751415,333.975,505.025,0.9499851073945468,1.1737405494423234,0.776199198059502,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,m,10-14,1832778,444,24.2,397.838253368461,313.975,500,1.1160314430316634,1.4141253284497173,0.888,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,t,10-14,3477002,840,24.2,839.2340393478344,736.975,955.025,1.0009126901629977,1.1397944299331728,0.8795581267506086,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,t,10-14,3482880,823,23.6,824.1225993431683,722,924.025,0.9986378248284139,1.1398891966759004,0.890668542517789,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,t,10-14,3493036,842,24.1,810.2733143296842,719.975,909.025,1.0391555356806517,1.1694850515642903,0.9262671543686918,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,t,10-14,3505388,734,20.9,797.149415920846,701.975,898,0.9207809544112914,1.0456212828092168,0.8173719376391982,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,t,10-14,3522191,817,23.2,785.2206310602509,675.975,899.025,1.0404718975567908,1.208624579311365,0.9087622702372015,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,t,10-14,3542009,670,18.9,774.1116819764737,653,900.025,0.8655081890630377,1.0260336906584993,0.7444237660064998,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2021,t,10-14,3563788,809,22.7,763.5561585064379,629.975,908.0999999999999,1.0595160434334692,1.2841779435691891,0.890871049443894,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2015,f,15-19,1710638,725,42.4,754.2697746089233,680.975,829,0.9611945545291151,1.0646499504387092,0.8745476477683957,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2016,f,15-19,1705450,757,44.4,738.5421611702376,674.975,816.025,1.0249922615122142,1.1215230193710877,0.9276676572408934,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2017,f,15-19,1702428,747,43.9,724.0570174342091,661.975,791,1.031686707004225,1.1284414063975226,0.9443742098609356,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2018,f,15-19,1700188,726,42.7,710.1803831851489,642.95,782,1.0222754911138214,1.129170230966638,0.928388746803069,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2019,f,15-19,1696442,668,39.4,695.9506636014946,625,771.025,0.959838153674785,1.0688,0.8663791705846114,unicef_ccs,45036032,1,1,1
Argentina,ARG,Upper-mid,2020,f,15-19,1694172,648,38.2,682.5974301250119,598.95,760.025,0.9493150302094228,1.081893313298272,0.8526035327785271,unicef_ccs,45036032,1,1,1
