Country,Code,Income,Year,Sex,Age,Exposure,Deaths,Rate,bsn,bsn_lp,bsn_up,psc,up,lp,Source_dts,pop_yng,pop_in,fit_in,inc_in
Belize,BLZ,Upper-mid,2019,t,0-4,38448,131,340.7,123.62868922396184,96,157,1.0596245970276732,1.3645833333333333,0.8343949044585988,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2020,t,0-4,38072,104,273.2,118.36869119240603,86,154.02499999999998,0.8786107116023611,1.2093023255813953,0.6752150624898556,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2021,t,0-4,37084,99,267,111.48164511194962,78,157,0.8880385636629637,1.2692307692307692,0.6305732484076433,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2022,t,0-4,36738,121,329.4,106.78689255479044,67,152.02499999999998,1.1330978653388295,1.8059701492537314,0.7959217234007566,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2015,f,5-9,18547,7,37.7,6.5040969962699755,2,12,1.0762447122197623,3.5,0.5833333333333334,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2016,f,5-9,18288,6,32.8,5.74111704885807,2,11,1.045092784024221,3,0.5454545454545454,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2017,f,5-9,18150,4,22,5.100628209505197,1,9.024999999999977,0.7842171269307302,4,0.44321329639889306,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2018,f,5-9,18122,4,22.1,4.559004449331241,1,9,0.8773845352545683,4,0.4444444444444444,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2019,f,5-9,18184,5,27.5,4.09515329603413,1,9,1.2209555146182562,5,0.5555555555555556,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2020,f,5-9,18365,2,10.9,3.702444221156089,1,9,0.5401836950228246,2,0.2222222222222222,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2021,f,5-9,18598,1,5.4,3.356453894954599,0,8,0.29793348316304713,Inf,0.125,unicef_ccs,394920.5,0,0,0
Belize,BLZ,Upper-mid,2022,f,5-9,18784,7,37.3,3.034725214253166,0,8,2.3066338814213436,Inf,0.875,unicef_ccs,394920.5,0,0,0
Belize,BLZ,Upper-mid,2015,m,5-9,19242,9,46.8,9.323588275745253,3,20,0.965293590174177,3,0.45,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2016,m,5-9,19051,5,26.2,6.8877341592334655,2,14.024999999999977,0.7259281331723826,2.5,0.3565062388591806,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2017,m,5-9,18956,8,42.2,5.1136502675688345,1,12,1.5644401907452723,8,0.6666666666666666,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2018,m,5-9,18954,5,26.4,3.8151438841778877,0,10,1.3105665609981136,Inf,0.5,unicef_ccs,394920.5,0,0,0
Belize,BLZ,Upper-mid,2019,m,5-9,19042,1,5.3,2.859883413273655,0,9,0.3496646035844233,Inf,0.1111111111111111,unicef_ccs,394920.5,0,0,0
Belize,BLZ,Upper-mid,2020,m,5-9,19246,7,36.4,2.1567607550854895,0,9,3.2456080181793436,Inf,0.7777777777777778,unicef_ccs,394920.5,0,0,0
Belize,BLZ,Upper-mid,2021,m,5-9,19491,7,35.9,1.6297512967452998,0,10,4.295133873480802,Inf,0.7,unicef_ccs,394920.5,0,0,0
Belize,BLZ,Upper-mid,2022,m,5-9,19688,3,15.2,1.2283285247030151,0,10,2.442343346805643,Inf,0.3,unicef_ccs,394920.5,0,0,0
Belize,BLZ,Upper-mid,2015,t,5-9,37788,16,42.3,15.73492526594847,8,24,1.0168462658431032,2,0.6666666666666666,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2016,t,5-9,37338,11,29.5,12.691166718284801,6,20.024999999999977,0.8667445826041941,1.8333333333333333,0.549313358302123,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2017,t,5-9,37105,12,32.3,10.294912361168276,4,18,1.1656242985868632,3,0.6666666666666666,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2018,t,5-9,37076,9,24.3,8.396974059029736,3,15,1.0718146723725788,3,0.6,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2019,t,5-9,37226,6,16.1,6.882021595572784,2,14,0.8718368457111222,3,0.42857142857142855,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2020,t,5-9,37612,9,23.9,5.675913987653769,1,11.024999999999977,1.585647707061237,9,0.8163265306122466,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2021,t,5-9,38088,8,21,4.6917759707155,1,10,1.7051112521001281,8,0.8,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2022,t,5-9,38473,10,26,3.8685202162412753,0,9,2.5849677502050596,Inf,1.1111111111111112,unicef_ccs,394920.5,0,0,0
Belize,BLZ,Upper-mid,2015,f,10-14,19305,5,25.9,4.609220416464999,1,11,1.0847821427977415,5,0.45454545454545453,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2016,f,10-14,19231,3,15.6,4.895575005723464,1,11,0.6127982916189969,3,0.2727272727272727,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2017,f,10-14,19124,6,31.4,5.190685857651512,1,11,1.1559166099708174,6,0.5454545454545454,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2018,f,10-14,18988,8,42.1,5.495021601685933,1,11.024999999999977,1.4558632485713092,8,0.7256235827664415,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2019,f,10-14,18828,4,21.2,5.809497118502222,1,13,0.6885277535056704,4,0.3076923076923077,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2020,f,10-14,18572,4,21.5,6.109943524741381,1,16.024999999999977,0.6546705356281194,4,0.24960998439937632,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2021,f,10-14,18304,6,32.8,6.420497750239073,1,21,0.9345069858137689,6,0.2857142857142857,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2022,f,10-14,18161,5,27.5,6.792139850137142,1,27.024999999999977,0.7361450309211528,5,0.1850138760407032,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2015,m,10-14,19711,10,50.7,9.480394813028157,2,22,1.0548083911292165,5,0.45454545454545453,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2016,m,10-14,19660,8,40.7,8.557816819640994,1.9750000000000227,19,0.9348178593445992,4.050632911392358,0.42105263157894735,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2017,m,10-14,19596,5,25.5,7.719845523437883,1,18,0.6476813538327575,5,0.2777777777777778,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2018,m,10-14,19536,12,61.4,6.965279246038796,1,17,1.7228311423155769,12,0.7058823529411765,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2019,m,10-14,19452,4,20.6,6.276663603825594,0,17,0.6372812456544621,Inf,0.23529411764705882,unicef_ccs,394920.5,0,0,0
Belize,BLZ,Upper-mid,2020,m,10-14,19268,6,31.1,5.626818889341423,0,19,1.0663218628496243,Inf,0.3157894736842105,unicef_ccs,394920.5,0,0,0
Belize,BLZ,Upper-mid,2021,m,10-14,19065,11,57.7,5.0387732523276885,0,23,2.183071047088394,Inf,0.4782608695652174,unicef_ccs,394920.5,0,0,0
Belize,BLZ,Upper-mid,2022,m,10-14,18964,5,26.4,4.5360690707288684,0,26,1.1022759843461964,Inf,0.19230769230769232,unicef_ccs,394920.5,0,0,0
Belize,BLZ,Upper-mid,2015,t,10-14,39016,15,38.4,14.00621859145029,4,34,1.0709528701170161,3.75,0.4411764705882353,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2016,t,10-14,38890,11,28.3,13.497514562208623,4,28,0.8149648551444163,2.75,0.39285714285714285,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2017,t,10-14,38720,11,28.4,12.992385984371882,4,27,0.8466497234019634,2.75,0.4074074074074074,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2018,t,10-14,38525,20,51.9,12.497809979240701,3,27,1.6002803717787915,6.666666666666667,0.7407407407407407,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2019,t,10-14,38280,8,20.9,12.006070883401655,2,30,0.6663295659081914,4,0.26666666666666666,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2020,t,10-14,37841,10,26.4,11.474381437389596,2,30,0.8715066737641053,5,0.3333333333333333,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2021,t,10-14,37370,17,45.5,10.955380856574406,1,38,1.551748882358405,17,0.4473684210526316,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2022,t,10-14,37124,10,26.9,10.521964941299105,1,43,0.9503928264149244,10,0.23255813953488372,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2015,f,15-19,18885,10,53,11.024340026566,4,20,0.907083777886242,2.5,0.5,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2016,f,15-19,19147,14,73.1,11.982937595819395,5,20,1.1683278735328069,2.8,0.7,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2017,f,15-19,19346,14,72.4,12.980179356064708,6,21,1.0785675309993927,2.3333333333333335,0.6666666666666666,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2018,f,15-19,19454,10,51.4,13.993468394149,7,23,0.7146191150280682,1.4285714285714286,0.43478260869565216,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2019,f,15-19,19476,17,87.3,15.019074627400277,7,25,1.1318939696181942,2.4285714285714284,0.68,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2020,f,15-19,19413,11,56.7,16.049555672380865,7,29,0.6853772294101279,1.5714285714285714,0.3793103448275862,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2021,f,15-19,19301,11,57,17.107128573011842,7,34.02499999999998,0.643006799946168,1.5714285714285714,0.32329169728141094,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2022,f,15-19,19176,7,36.5,18.221422550037364,7,40,0.3841632002538488,1,0.175,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2015,m,15-19,19132,30,156.8,30.06116049369778,13,53,0.9979654646496231,2.3076923076923075,0.5660377358490566,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2016,m,15-19,19468,32,164.4,29.857005463316263,16,49,1.0717752669240967,2,0.6530612244897959,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2017,m,15-19,19743,32,162.1,29.554090270726793,15,48,1.082760447263568,2.1333333333333333,0.6666666666666666,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2018,m,15-19,19900,18,90.5,29.076161093808075,14,48.02499999999998,0.6190638420913549,1.2857142857142858,0.37480478917230625,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2019,m,15-19,19950,35,175.4,28.451582678453917,13,51,1.2301600369846957,2.6923076923076925,0.6862745098039216,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2020,m,15-19,19886,22,110.6,27.681556413185454,10,56.02499999999998,0.7947529998537517,2.2,0.3926818384649712,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2021,m,15-19,19760,33,167,26.847852309379736,9,61,1.2291485970544807,3.6666666666666665,0.5409836065573771,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2022,m,15-19,19664,27,137.3,26.077984048832608,7,68,1.0353561053431455,3.857142857142857,0.39705882352941174,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2015,t,15-19,38017,40,105.2,41.01757227316936,20,73,0.9751917966672304,2,0.547945205479452,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2016,t,15-19,38616,46,119.1,41.87383059499713,22,67,1.0985381405611323,2.090909090909091,0.6865671641791045,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2017,t,15-19,39090,46,117.7,42.60144920589174,23,68.02499999999998,1.0797754737798508,2,0.6762219772142597,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2018,t,15-19,39354,28,71.1,43.10532071055031,23,70.02499999999998,0.6495717822868864,1.2173913043478262,0.3998571938593361,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2019,t,15-19,39426,52,131.9,43.40182721539267,20.975000000000023,75.02499999999998,1.1981062396736593,2.4791418355184716,0.693102299233589,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2020,t,15-19,39298,33,84,43.478949364472726,20,82,0.758987981134723,1.65,0.4024390243902439,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2021,t,15-19,39061,44,112.6,43.43454206134158,17.975000000000023,92.02499999999998,1.0130186232390763,2.447844228094573,0.47813094267862005,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2022,t,15-19,38840,34,87.5,43.40646389732415,15,105.02499999999998,0.7832934762994129,2.2666666666666666,0.32373244465603435,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2015,f,20-24,17792,14,78.7,13.408866548075974,7,21.024999999999977,1.044085266253086,2,0.6658739595719388,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2016,f,20-24,18110,14,77.3,14.003233464893135,7,22,0.9997690915529444,2,0.6363636363636364,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2017,f,20-24,18384,14,76.2,14.584531109736542,7,22,0.9599211585659883,2,0.6363636363636364,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2018,f,20-24,18657,14,75,15.185771193642996,8,23,0.9219156420492245,1.75,0.6086956521739131,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2019,f,20-24,18941,17,89.8,15.817597683821502,8,24,1.0747523321691181,2.125,0.7083333333333334,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2020,f,20-24,19177,8,41.7,16.43088174507424,9,25,0.48688805166516963,0.8888888888888888,0.32,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2021,f,20-24,19365,13,67.1,17.023164022326608,9,25,0.7636653199693044,1.4444444444444444,0.52,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2022,f,20-24,19518,9,46.1,17.603566964368568,10,27,0.5112600200980248,0.9,0.3333333333333333,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2015,m,20-24,18032,34,188.6,41.06003711653276,26,57,0.8280557541510344,1.3076923076923077,0.5964912280701754,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2016,m,20-24,18432,52,282.1,43.70381096902666,30,59,1.1898275881902594,1.7333333333333334,0.8813559322033898,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2017,m,20-24,18760,48,255.9,46.3181377275613,32,60,1.03631109442118,1.5,0.8,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2018,m,20-24,19064,49,257,49.01214317167423,33,64,0.9997522415693658,1.4848484848484849,0.765625,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2019,m,20-24,19389,49,252.7,51.905871015209684,35.97500000000002,71,0.9440165253298959,1.3620569840166774,0.6901408450704225,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2020,m,20-24,19632,44,224.1,54.726418387974675,35.97500000000002,79,0.8039992620761083,1.2230715774843635,0.5569620253164557,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2021,m,20-24,19812,54,272.6,57.50852233593526,35.97500000000002,86,0.9389912626264282,1.5010423905489914,0.627906976744186,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2022,m,20-24,19984,50,250.2,60.40289009671439,34.97500000000002,98.02499999999998,0.8277749610977596,1.4295925661186553,0.5100739607243051,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2015,t,20-24,35824,48,134,54.48144378634532,39,72,0.8810339202506641,1.2307692307692308,0.6666666666666666,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2016,t,20-24,36542,66,180.6,57.697663611398845,43,74.02499999999998,1.1438938055536954,1.5348837209302326,0.8915906788247216,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2017,t,20-24,37144,62,166.9,60.889999004337746,46,77,1.0182296110003743,1.3478260869565217,0.8051948051948052,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2018,t,20-24,37722,63,167,64.20123601173316,47,83,0.9812895189196416,1.3404255319148937,0.7590361445783133,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2019,t,20-24,38330,66,172.2,67.72965758617751,50,89,0.974462330863304,1.32,0.7415730337078652,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2020,t,20-24,38810,52,134,71.19919537784958,51,94.02499999999998,0.730345332191457,1.0196078431372548,0.5530444030842863,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2021,t,20-24,39176,67,171,74.61788175907952,51,102,0.8979080941526114,1.3137254901960784,0.6568627450980392,unicef_ccs,394920.5,0,1,0
Belize,BLZ,Upper-mid,2022,t,20-24,39503,59,149.4,78.11677153753861,51,112.02499999999998,0.7552795493045671,1.1568627450980393,0.5266681544298148,unicef_ccs,394920.5,0,1,0
Bermuda,BMU,High,2015,t,Infant,583,2,343.1,2.115278772422384,0,5,0.9455018535025677,Inf,0.4,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2016,t,Infant,591,2,338.4,1.8002927992285234,0,5,1.1109304002421478,Inf,0.4,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2018,t,Infant,530,1,188.7,1.1380065126223997,0,4,0.8787295932917113,Inf,0.25,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2019,t,Infant,525,1,190.5,0.9464219157257577,0,3,1.056611204140551,Inf,0.3333333333333333,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2020,t,Infant,541,0,0,0.8188028719893751,0,3,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2021,t,Infant,494,0,0,0.6277195406739158,0,2,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2015,f,1-4,1258,0,0,2.8006928400168602e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2016,f,1-4,1226,0,0,2.771028423789602e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2018,f,1-4,1202,0,0,2.800182382087578e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2019,f,1-4,1178,0,0,2.786075055929961e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2020,f,1-4,1150,0,0,2.7612837192914014e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2021,f,1-4,1120,0,0,2.730215230126099e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2015,m,1-4,1238,0,0,2.8355303630256767e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2016,m,1-4,1196,0,0,2.727918004117983e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2018,m,1-4,1235,0,0,2.7934444548504767e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2019,m,1-4,1244,0,0,2.8020761786271465e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2020,m,1-4,1227,0,0,2.7522672064484083e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2021,m,1-4,1194,0,0,2.6670848634226296e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2015,t,1-4,2496,0,0,2.8176706079965235e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2016,t,1-4,2423,0,0,2.7503043538200068e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2018,t,1-4,2436,0,0,2.7955549230220607e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2019,t,1-4,2422,0,0,2.794773298868372e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2020,t,1-4,2376,0,0,2.7567703194615368e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2021,t,1-4,2314,0,0,2.6995986612430813e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2015,f,0-4,1545,0,0,2.7918044681479705e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2016,f,0-4,1514,0,0,2.7864116154045305e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2018,f,0-4,1461,0,0,2.7893009679678107e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2019,f,0-4,1435,0,0,2.7903581205620988e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2020,f,0-4,1415,0,0,2.802382203850193e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2021,f,0-4,1362,0,0,2.747330556858256e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2015,m,0-4,1534,2,130.4,2.164160742510389,0,5.024999999999977,0.9241457719448485,Inf,0.398009950248758,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2016,m,0-4,1500,2,133.4,1.7286662241534456,0,5,1.1569613451430918,Inf,0.4,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2018,m,0-4,1505,1,66.4,1.1573583574985333,0,4,0.864036617112576,Inf,0.25,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2019,m,0-4,1512,1,66.1,0.9498146758379068,0,3,1.0528369643455138,Inf,0.3333333333333333,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2020,m,0-4,1503,0,0,0.7712617570974639,0,3,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2021,m,0-4,1446,0,0,0.6061314829390473,0,3,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2015,t,0-4,3079,2,65,2.157158598928981,0,5,0.9271455520206027,Inf,0.4,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2016,t,0-4,3014,2,66.4,1.7377464764635848,0,5,1.1509158712668583,Inf,0.4,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2018,t,0-4,2966,1,33.7,1.1581261748944627,0,3.0249999999999773,0.8634637759492204,Inf,0.3305785123966967,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2019,t,0-4,2947,1,33.9,0.9469687497131586,0,3,1.056001056320924,Inf,0.3333333333333333,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2020,t,0-4,2918,0,0,0.7716343991145272,0,3,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2021,t,0-4,2808,0,0,0.611074522289341,0,3,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2015,f,5-9,1593,0,0,0.48784250874248836,0,9,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2016,f,5-9,1588,1,63,0.30799911709532596,0,4,3.246762553837124,Inf,0.25,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2018,f,5-9,1602,0,0,0.12463261374524709,0,6,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2019,f,5-9,1614,0,0,0.0795257604172503,0,13.024999999999977,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2020,f,5-9,1617,0,0,0.05046025360422066,0,38.02499999999998,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2021,f,5-9,1622,0,0,0.032057183834923196,0,129.04999999999995,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2015,m,5-9,1704,0,0,2.7861695940128045e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2016,m,5-9,1687,0,0,2.7915561546355404e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2018,m,5-9,1650,0,0,2.79641669353254e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2019,m,5-9,1623,0,0,2.7837471768882217e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2020,m,5-9,1614,0,0,2.8016128979097254e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2021,m,5-9,1636,0,0,2.8739633467336425e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2015,t,5-9,3296,0,0,0.48719648644785857,0,7,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2016,t,5-9,3275,1,30.5,0.30881015625725505,0,4,3.2382354651799328,Inf,0.25,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2018,t,5-9,3252,0,0,0.12478358543972845,0,6,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2019,t,5-9,3236,0,0,0.07920977185595611,0,15.024999999999977,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2020,t,5-9,3232,0,0,0.05046670238270163,0,41.02499999999998,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2021,t,5-9,3258,0,0,0.032452486796540295,0,118,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2015,f,10-14,1530,0,0,0.5083363622945891,0,6,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2016,f,10-14,1497,1,66.8,0.4902280623008909,0,3,2.0398669046127,Inf,0.3333333333333333,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2018,f,10-14,1559,1,64.1,0.49597036398517513,0,5,2.016249503226146,Inf,0.2,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2019,f,10-14,1612,0,0,0.5054652114478626,0,7,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2020,f,10-14,1657,0,0,0.5121124846333039,0,13,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2021,f,10-14,1684,0,0,0.5129813357345133,0,30.049999999999955,0,NA,0,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2015,m,10-14,1620,0,0,2.8149914973796192e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2016,m,10-14,1618,0,0,2.761678185711289e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2018,m,10-14,1683,0,0,2.7716834389734418e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
Bermuda,BMU,High,2019,m,10-14,1737,0,0,2.8099061103257653e-11,0,0,0,NA,NA,unpd_dy,64030.5,0,0,0
